global_index	edit_id	verb	original_en	result_zh	time_zh
2438	synthetic_process_013_E2A	render	Starting at 26.0 seconds, render only the dark sky behind the aurora with a fine charcoal-paper texture over two seconds.	是否仅有极光背后的暗色天空呈现为细腻的炭笔纸张纹理？	该渲染是否在 2 秒内完成？
2452	synthetic_process_018_E1	transform	Starting at 14.0 seconds, transform the full dust-storm scene into a cool steel-blue and neutral-gray duotone over two seconds.	整个沙尘暴场景是否转换为冷调钢蓝色与中性灰色的双色效果？	该转换是否在 2 秒内完成？
2454	synthetic_process_018_E2B	change	Starting at 28.5 seconds, change only the advancing dust wall to muted rust red over the next two seconds.	是否仅有正在推进的沙尘墙变为低饱和铁锈红色？	该变化是否在 2 秒内完成？
2456	synthetic_process_019_E2A	transform	Starting at 26.0 seconds, transform the full mountain snowmelt scene into a transparent watercolor painting over two seconds.	整个山地融雪场景是否转换为通透的水彩画？	该转换是否在 2 秒内完成？
2465	synthetic_process_022_E2A	render	Starting at 30.5 seconds, render only the upper blue sky above the harbor fog as a soft chalk-pastel field over two seconds.	是否仅有港湾雾气上方的上部蓝天呈现为柔和的粉笔彩绘色块？	该渲染是否在 2 秒内完成？
2476	synthetic_process_026_E1	transform	Starting at 14.0 seconds, transform the entire blue-liquid dispersion scene into a layered wet-on-wet watercolor painting over two seconds.	整个蓝色液体扩散场景是否转换为层次分明的湿画法水彩画？	该转换是否在 2 秒内完成？
2477	synthetic_process_026_E2A	change	Starting at 29.0 seconds, change only the remaining concentrated blue plumes to saturated violet over two seconds.	是否仅有剩余的浓缩蓝色羽流变为高饱和紫色？	该变化是否在 2 秒内完成？
2480	synthetic_process_027_E2A	change	Starting at 29.0 seconds, change the remaining white block fragment to pale pink over two seconds.	剩余的白色块状碎片是否变为浅粉色？	该变化是否在 2 秒内完成？
2482	synthetic_process_028_E1	transform	Starting at 14.0 seconds, transform the entire branching liquid-trace scene into a black-ink linocut print over two seconds.	整个分支状液体痕迹场景是否转换为黑墨版画？	该转换是否在 2 秒内完成？
2487	synthetic_process_029_E2B	transform	Starting at 29.0 seconds, transform the full shoreline scene into faded 1970s 16 mm film footage over two seconds.	整个海岸线场景是否转换为褪色的 20 世纪 70 年代 16 毫米胶片影像？	该转换是否在 2 秒内完成？
2488	synthetic_process_030_E1	transform	Starting at 14.5 seconds, transform the full transparent-box fog scene into a cool steel-blue monochrome grade over two seconds.	整个透明箱雾气场景是否转换为冷调钢蓝色单色调？	该转换是否在 2 秒内完成？
2490	synthetic_process_030_E2B	change	Starting at 29.0 seconds, change only the dense accumulated fog to pale lavender over two seconds.	是否仅有浓密积聚的雾气变为浅薰衣草紫色？	该变化是否在 2 秒内完成？
2499	synthetic_process_033_E2B	transform	Starting at 28.5 seconds, transform the entire amber-liquid pouring scene into an opaque gouache painting over two seconds.	整个琥珀色液体倾倒场景是否转换为不透明的水粉画？	该转换是否在 2 秒内完成？
2502	synthetic_process_034_E2B	shift	Starting at 28.5 seconds, shift the entire bubbling-vessel scene to a cool cyan high-contrast grade over two seconds.	整个冒泡容器场景是否转换为冷调青色高对比度色调？	该变化是否在 2 秒内完成？
2510	synthetic_process_037_E2A	change	Starting at 28.5 seconds, change the clearer upper liquid from yellow-brown to pale turquoise over two seconds.	较清澈的上层液体是否由黄褐色变为浅青绿色？	该变化是否在 2 秒内完成？
2511	synthetic_process_037_E2B	transform	Starting at 29.0 seconds, transform the full particle-settling scene into 1980s educational film footage over two seconds.	整个颗粒沉降场景是否转换为 20 世纪 80 年代教育影片影像？	该转换是否在 2 秒内完成？
2527	synthetic_process_043_E1	transform	Starting at 14.0 seconds, transform the full spreading black-film scene into a monochrome aquatint print over two seconds.	整个黑色薄膜扩散场景是否转换为单色飞尘腐蚀版画？	该转换是否在 2 秒内完成？
2532	synthetic_process_044_E2B	transform	Starting at 20.5 seconds, transform the full bucket-and-vapor scene into a soft pastel illustration over two seconds.	整个桶与蒸汽场景是否转换为柔和的粉彩插画？	该转换是否在 2 秒内完成？
2534	synthetic_process_045_E2A	shift	Starting at 29.0 seconds, shift the full melting-ice scene to a cool silver-blue duotone over two seconds.	整个融冰场景是否转换为冷调银蓝双色效果？	该变化是否在 2 秒内完成？
2539	synthetic_process_047_E1	change	Starting at 14.0 seconds, change the molten surface inside the round mold from orange to pale gold over two seconds.	圆形模具内的熔融表面是否由橙色变为浅金色？	该变化是否在 2 秒内完成？
2546	synthetic_process_049_E2A	render	Starting at 29.0 seconds, render only the visible bowl surface with fine incised ceramic hatching over two seconds.	是否仅有碗的可见表面呈现为精细的陶瓷刻划排线效果？	该渲染是否在 2 秒内完成？
2548	synthetic_process_050_E1	transform	Starting at 14.0 seconds, transform the full metal-sheet scene into a hand-colored scientific etching over two seconds.	整个金属板场景是否转换为手工着色的科学蚀刻画？	该转换是否在 2 秒内完成？
2552	synthetic_process_051_E2A	shift	Starting at 29.0 seconds, shift the full copper-surface close-up to a cool cyan-gray duotone over two seconds.	整个铜表面特写是否转换为冷调青灰双色效果？	该变化是否在 2 秒内完成？
2573	synthetic_process_058_E2A	render	Starting at 29.0 seconds, render only the square sample surface as coarse stippled plaster over two seconds.	是否仅有方形样品表面呈现为粗糙点刻灰泥质感？	该渲染是否在 2 秒内完成？
2576	synthetic_process_059_E2A	transform	Starting at 29.0 seconds, transform the full sheet-on-rack scene into 1960s industrial film footage over two seconds.	整个网架上薄片的场景是否转换为 20 世纪 60 年代工业胶片影像？	该转换是否在 2 秒内完成？
2578	synthetic_process_060_E1	change	Starting at 14.0 seconds, change the advancing brown stain to deep blue over two seconds.	正在扩展的棕色污渍是否变为深蓝色？	该变化是否在 2 秒内完成？
2582	synthetic_process_061_E2A	transform	Starting at 27.0 seconds, transform the entire wrapped-support scene into a detailed monochrome graphite product-study drawing over two seconds.	整个包裹支撑体的场景是否转换为细致的单色石墨产品研究素描？	该转换是否在 2 秒内完成？
2585	synthetic_process_062_E2A	change	Starting at 28.0 seconds, change the remaining opaque white central patch to pale cyan over two seconds.	剩余的不透明白色中央斑块是否变为浅青色？	该变化是否在 2 秒内完成？
2598	synthetic_process_066_E2B	transform	Starting at 28.0 seconds, transform the entire seed-germination scene into faded 1970s botanical film footage over two seconds.	整个种子发芽场景是否转换为褪色的 20 世纪 70 年代植物学胶片影像？	该转换是否在 2 秒内完成？
2600	synthetic_process_067_E2A	render	Starting at 28.0 seconds, render only the supporting wood cross-section as a charred mosaic texture over two seconds.	是否仅有支撑木材的横截面呈现为炭化马赛克纹理？	该渲染是否在 2 秒内完成？
2603	synthetic_process_068_E2A	change	Starting at 31.0 seconds, change the front-left foreground fruit to deep purple over two seconds.	前景左前方的果实是否变为深紫色？	该变化是否在 2 秒内完成？
2623	synthetic_process_075_E1	change	Starting at 18.5 seconds, change the rising batter surface to dark cocoa brown over 1.5 seconds.	正在上升的面糊表面是否变为深可可棕色？	该变化是否在 1.5 秒内完成？
2632	synthetic_process_078_E1	transform	Starting at 13.0 seconds, transform the full underwater root-growth scene into a subdued 1990s botanical documentary style over two seconds.	整个水下根系生长场景是否转换为低调的 20 世纪 90 年代植物纪录片风格？	该转换是否在 2 秒内完成？
2635	synthetic_process_079_E1	change	Starting at 14.5 seconds, change the visible moss-like patches to saturated blue-green over two seconds.	可见的苔藓状斑块是否变为高饱和蓝绿色？	该变化是否在 2 秒内完成？
2638	synthetic_process_080_E1	render	Starting at 15.5 seconds, render only the exposed apple flesh as layered stippled watercolor over two seconds.	是否仅有裸露的苹果果肉呈现为分层点彩水彩效果？	该渲染是否在 2 秒内完成？
2652	synthetic_process_084_E2B	transform	Starting at 29.0 seconds, transform the entire rice-soaking scene into a graphite-and-watercolor illustration over two seconds.	整个泡米场景是否转换为石墨与水彩结合的插画？	该转换是否在 2 秒内完成？
2669	synthetic_process_090_E2A	render	Starting at 27.0 seconds, render only the upper and lower press platens as hammered bronze over two seconds.	是否仅有上下压板呈现为锤纹青铜材质？	该渲染是否在 2 秒内完成？
2676	synthetic_process_092_E2B	render	Starting at 29.0 seconds, render only the gray tabletop beneath the basket as dark woven felt over two seconds.	是否仅有篮筐下方的灰色桌面呈现为深色编织毡？	该渲染是否在 2 秒内完成？
2678	synthetic_process_093_E2A	change	Starting at 27.5 seconds, change the right movable bridge truss to saturated cobalt blue over two seconds.	右侧可动桥桁架是否变为高饱和钴蓝色？	该变化是否在 2 秒内完成？
2693	synthetic_process_098_E2A	render	Starting at 27.5 seconds, render only the wooden tabletop beneath the bowl as dark slate over two seconds.	是否仅有碗下方的木质桌面呈现为深色石板？	该渲染是否在 2 秒内完成？
2706	synthetic_scene_002_E2B	change	Starting at 21.0 seconds, change the right floor lamp's warm yellow illumination to cool neutral white over two and a half seconds.	右侧落地灯的照明是否由暖黄色变为冷调中性白光？	该变化是否在 2.5 秒内完成？
2707	synthetic_scene_003_E1	change	Starting at 10.0 seconds, change both washing-machine door rims from silver gray to cobalt blue over two and a half seconds.	两台洗衣机的门框是否都由银灰色变为钴蓝色？	该变化是否在 2.5 秒内完成？
2714	synthetic_scene_005_E2A	render	Starting at 31.0 seconds, render only the complete mailbox wall behind the desk as a restrained hand-painted watercolor surface over three seconds.	是否仅有桌后完整的信箱墙呈现为克制的手绘水彩表面？	该渲染是否在 3 秒内完成？
2721	synthetic_scene_007_E2B	change	Starting at 30.0 seconds, change the garden weather to light low mist spreading across the paving over three seconds.	轻薄低雾是否扩散至花园铺装地面？	该变化是否在 3 秒内完成？
2732	synthetic_scene_011_E2A	change	Starting at 30.0 seconds, change the pale green privacy curtain to deep teal over two and a half seconds.	浅绿色隐私帘是否变为深青绿色？	该变化是否在 2.5 秒内完成？
2737	synthetic_scene_013_E1	render	Starting at 10.0 seconds, render only the complete bookshelf along the right wall as a softly layered watercolor object over three seconds.	是否仅有右墙沿线的完整书架呈现为层次柔和的水彩物体？	该渲染是否在 3 秒内完成？
2741	synthetic_scene_014_E2A	change	Starting at 29.0 seconds, change the front salon chair's dark charcoal upholstery to deep burgundy over two and a half seconds.	前方美发椅的软包是否由深炭灰色变为深酒红色？	该变化是否在 2.5 秒内完成？
2743	synthetic_scene_015_E1	change	Starting at 10.0 seconds, change the rear bench seat from warm orange wood to matte navy blue over two and a half seconds.	后方长凳座面是否由暖橙色木质变为哑光海军蓝色？	该变化是否在 2.5 秒内完成？
2768	synthetic_scene_023_E2A	render	Starting at 29.0 seconds, render only the wet intersection road surface as a muted watercolor region over three seconds.	是否仅有潮湿的十字路口路面呈现为低饱和水彩区域？	该渲染是否在 3 秒内完成？
2769	synthetic_scene_023_E2B	change	Starting at 26.0 seconds, change the left-foreground sidewalk wall from light gray stone to dark charcoal over two and a half seconds.	左前景的人行道墙面是否由浅灰石材变为深炭灰色？	该变化是否在 2.5 秒内完成？
2789	synthetic_scene_030_E2A	render	Starting at 25.0 seconds, render only the unlabelled lower counter strip as a hand-painted copper watercolor surface over three seconds.	是否仅有没有标签的下部柜台饰带呈现为手绘铜色水彩表面？	该渲染是否在 3 秒内完成？
2799	synthetic_scene_033_E2B	convert	Starting at 23.0 seconds, convert the complete exhibit-room scene into muted archival color film with restrained grain over three seconds.	完整的展览室场景是否转换为带克制颗粒的低饱和档案彩色胶片影像？	该转换是否在 3 秒内完成？
2802	synthetic_scene_034_E2B	transform	Starting at 27.0 seconds, transform the complete fallen-log waterside scene into a soft chalk-pastel landscape illustration over three seconds.	完整的倒木水边场景是否转换为柔和的粉笔彩绘风景插画？	该转换是否在 3 秒内完成？
2810	synthetic_scene_037_E2A	render	Starting at 29.0 seconds, render only the visible aircraft fuselage as a bronze woodcut illustration with engraved linework over three seconds.	是否仅有可见的飞机机身呈现为带雕刻线条的青铜色木刻插画？	该渲染是否在 3 秒内完成？
2813	synthetic_scene_038_E2A	change	Starting at 29.0 seconds, change the curved platform railing from dark gray to matte cobalt blue over two and a half seconds.	弧形平台栏杆是否由深灰色变为哑光钴蓝色？	该变化是否在 2.5 秒内完成？
2817	synthetic_scene_039_E2B	change	Starting at 27.0 seconds, change all three gray bins to matte dark green over two and a half seconds.	三个灰色箱体是否全部变为哑光深绿色？	该变化是否在 2.5 秒内完成？
2821	synthetic_scene_041_E1	change	Starting at 12.0 seconds, change the long wraparound curtains from muted taupe gray to matte deep teal over two and a half seconds.	长幅环绕窗帘是否由低饱和灰褐色变为哑光深青绿色？	该变化是否在 2.5 秒内完成？
2832	synthetic_scene_044_E2B	convert	Starting at 25.0 seconds, convert the complete projection-room scene into muted 1980s color film with fine grain over three seconds.	完整的放映室场景是否转换为带细腻颗粒的低饱和 20 世纪 80 年代彩色胶片影像？	该转换是否在 3 秒内完成？
2834	synthetic_scene_045_E2A	render	Starting at 29.0 seconds, render only the visible greenhouse tiled floor as a softly layered watercolor region over three seconds.	是否仅有温室内可见的瓷砖地面呈现为层次柔和的水彩区域？	该渲染是否在 3 秒内完成？
2837	synthetic_scene_046_E2A	change	Starting at 28.0 seconds, change the terrace railing from white to matte deep navy over two and a half seconds.	露台栏杆是否由白色变为哑光深海军蓝色？	该变化是否在 2.5 秒内完成？
2842	synthetic_scene_048_E1	change	Starting at 12.0 seconds, change the dental chair upholstery from reddish brown to matte cobalt blue over two and a half seconds.	牙科椅软包是否由红棕色变为哑光钴蓝色？	该变化是否在 2.5 秒内完成？
2846	synthetic_scene_049_E2A	change	Starting at 29.0 seconds, change both visible rear chair backs from dark charcoal to matte burgundy over two and a half seconds.	后方两把椅子的可见椅背是否都由深炭灰色变为哑光酒红色？	该变化是否在 2.5 秒内完成？
2849	synthetic_scene_050_E2A	change	Starting at 29.0 seconds, change the front red fabric roll to matte emerald green over two and a half seconds.	前方红色布卷是否变为哑光祖母绿色？	该变化是否在 2.5 秒内完成？
2856	synthetic_scene_052_E2B	change	Starting at 25.0 seconds, change the upper printer housing from medium gray to matte navy blue over two and a half seconds.	上方打印机外壳是否由中灰色变为哑光海军蓝色？	该变化是否在 2.5 秒内完成？
2859	synthetic_scene_053_E2B	change	Starting at 26.0 seconds, change the central tripod stand from matte black to matte cobalt blue over two and a half seconds.	中央三脚架是否由哑光黑色变为哑光钴蓝色？	该变化是否在 2.5 秒内完成？
2862	synthetic_scene_054_E2B	change	Starting at 26.0 seconds, change the central kitchen floor tiles from warm tan to cool slate gray over two and a half seconds.	厨房中央地砖是否由暖棕褐色变为冷调板岩灰色？	该变化是否在 2.5 秒内完成？
2864	synthetic_scene_055_E2A	change	Starting at 29.0 seconds, change the rear cabinet fronts from medium gray to matte sage green over two and a half seconds.	后方柜门正面是否由中灰色变为哑光鼠尾草绿色？	该变化是否在 2.5 秒内完成？
2867	synthetic_scene_056_E2A	change	Starting at 29.0 seconds, change the U-shaped dock deck from pale beige to matte medium gray over two and a half seconds.	U 形码头甲板是否由浅米色变为哑光中灰色？	该变化是否在 2.5 秒内完成？
2870	synthetic_scene_057_E2A	transform	Starting at 29.0 seconds, transform the complete tram-platform scene into a restrained architectural watercolor illustration over three seconds.	完整的有轨电车站台场景是否转换为克制的建筑水彩插画？	该转换是否在 3 秒内完成？
2872	synthetic_scene_058_E1	change	Starting at 13.0 seconds, change the information kiosk's unlabelled lower panels to matte deep green over two and a half seconds.	信息亭无标签的下部面板是否变为哑光深绿色？	该变化是否在 2.5 秒内完成？
2880	synthetic_scene_060_E2B	render	Starting at 26.0 seconds, render only the visible corridor concrete floor with subtle colored-pencil crosshatching over three seconds.	是否仅有通道内可见的混凝土地面呈现为细腻的彩色铅笔交叉排线效果？	该渲染是否在 3 秒内完成？
2883	synthetic_scene_061_E2B	transform	Starting at 27.0 seconds, transform the complete riverside walkway and stair scene into a restrained ink-wash landscape over three seconds.	完整的河边步道与阶梯场景是否转换为克制的水墨风景画？	该转换是否在 3 秒内完成？
2884	synthetic_scene_062_E1	change	Starting at 14.5 seconds, change the largest pale foreground rock to muted rust red over two and a half seconds.	前景最大的浅色岩石是否变为低饱和铁锈红色？	该变化是否在 2.5 秒内完成？
2897	synthetic_scene_066_E2A	change	Starting at 27.0 seconds, change the blank lower door of the right equipment cabinet to matte cobalt blue over two and a half seconds.	右侧设备柜无标识的下部门板是否变为哑光钴蓝色？	该变化是否在 2.5 秒内完成？
2899	synthetic_scene_067_E1	change	Starting at 14.0 seconds, change the long concrete trough wall from light gray to muted terracotta over two and a half seconds.	混凝土长槽壁是否由浅灰色变为低饱和赤陶色？	该变化是否在 2.5 秒内完成？
2903	synthetic_scene_068_E2A	change	Starting at 29.0 seconds, change the lower-right bench upholstery from dark blue to matte burgundy over two and a half seconds.	右下方长凳软包是否由深蓝色变为哑光酒红色？	该变化是否在 2.5 秒内完成？
2912	synthetic_scene_071_E2A	render	Starting at 29.0 seconds, render only the wooden storage chest as a terracotta stop-motion clay-animation model over three seconds.	是否仅有木制储物箱呈现为赤陶色定格黏土动画模型？	该渲染是否在 3 秒内完成？
2915	synthetic_scene_072_E2A	change	Starting at 30.0 seconds, change the weather across the empty street intersection to steady heavy rain over three seconds.	空旷街道交叉口的天气是否变为持续大雨？	该变化是否在 3 秒内完成？
2917	synthetic_scene_073_E1	change	Starting at 14.0 seconds, change the weather visible through the large rear windows to steady snowfall over three seconds.	后方大窗外可见的天气是否变为持续降雪？	该变化是否在 3 秒内完成？
2925	synthetic_scene_075_E2B	change	Starting at 27.0 seconds, change the broad unlabelled lower hull band from medium blue to deep burgundy over two and a half seconds.	船体下部无标签的宽色带是否由中蓝色变为深酒红色？	该变化是否在 2.5 秒内完成？
2927	synthetic_scene_076_E2A	change	Starting at 30.0 seconds, change the weather across the market lane to steady moderate rain over three seconds.	市场通道的天气是否变为持续的中等强度降雨？	该变化是否在 3 秒内完成？
2935	synthetic_scene_079_E1	transform	Starting at 13.5 seconds, transform the complete forest waterfall and pool scene into a restrained oil painting over three seconds.	完整的森林瀑布与水池场景是否转换为克制的油画？	该转换是否在 3 秒内完成？
2948	synthetic_scene_083_E2A	change	Starting at 30.0 seconds, change the hangar's unlabelled front door panels from medium gray to matte sage green over two and a half seconds.	机库无标签的前门面板是否由中灰色变为哑光鼠尾草绿色？	该变化是否在 2.5 秒内完成？
2955	synthetic_scene_085_E2B	change	Starting at 27.0 seconds, change both E1-split solar-panel blocks from deep blue to matte dark green over two and a half seconds.	E1 中分出的两个太阳能板区块是否都由深蓝色变为哑光深绿色？	该变化是否在 2.5 秒内完成？
2962	synthetic_scene_088_E1	apply	Starting at 14.0 seconds, apply a cool cyan-gray color grade with restrained contrast to the complete mountain-wall scene over three seconds.	完整的山地城墙场景是否呈现带克制对比度的冷调青灰色调？	该效果应用是否在 3 秒内完成？
2966	synthetic_scene_089_E2A	render	Starting at 34.0 seconds, render only the complete curved gravel shoreline as a dense charcoal drawing over three seconds.	是否仅有完整的弯曲砾石岸线呈现为浓密的炭笔画？	该渲染是否在 3 秒内完成？
2967	synthetic_scene_089_E2B	transform	Starting at 32.0 seconds, transform the complete glacial lake and curved shore scene into a restrained layered gouache painting over three seconds.	完整的冰川湖与弯曲岸线场景是否转换为克制的分层水粉画？	该转换是否在 3 秒内完成？
2979	synthetic_scene_093_E2B	change	Starting at 27.0 seconds, change the long planter border beneath the left windows to matte terracotta over two and a half seconds.	左侧窗户下方的长花池边框是否变为哑光赤陶色？	该变化是否在 2.5 秒内完成？
2988	synthetic_scene_096_E2B	transform	Starting at 27.0 seconds, transform the complete reed-lined wetland channel into a soft chalk-pastel landscape over three seconds.	完整的芦苇水道湿地场景是否转换为柔和的粉笔彩绘风景画？	该转换是否在 3 秒内完成？
2989	synthetic_scene_097_E1	transform	Starting at 14.0 seconds, transform the complete forest stream and dry bank into a restrained ink-and-watercolor woodland illustration over three seconds.	完整的森林溪流与干燥河岸是否转换为克制的水墨与水彩林地插画？	该转换是否在 3 秒内完成？
2995	synthetic_scene_099_E1	render	Starting at 14.0 seconds, render only the central grass-valley floor with fine muted-green colored-pencil crosshatching over three seconds.	是否仅有中央草谷地面呈现为精细的低饱和绿色彩铅交叉排线效果？	该渲染是否在 3 秒内完成？
2998	synthetic_scene_100_E1	change	Starting at 14.0 seconds, change the narrow footbridge slabs from pale beige-gray to muted brick red over two and a half seconds.	狭窄人行桥的桥面板是否由浅米灰色变为低饱和砖红色？	该变化是否在 2.5 秒内完成？
